STRUCTURE,STRUCTURE_ID,freq: Fréquence (relative au temps),unit: Unité de mesure,geo: Entité géopolitique (déclarante),TIME_PERIOD: Temps,OBS_VALUE: Valeur observée,OBS_FLAG: Valeur observée V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL711: Miasto Łódź,2024,2197.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL712: Łódzki,2015,174.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL712: Łódzki,2016,174.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL712: Łódzki,2017,174.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL712: Łódzki,2018,175.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL712: Łódzki,2019,175.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL712: Łódzki,2020,175.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL712: Łódzki,2021,175.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL712: Łódzki,2022,175.3,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL712: Łódzki,2023,175.1,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL712: Łódzki,2024,175.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL713: Piotrkowski,2015,99.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL713: Piotrkowski,2016,98.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL713: Piotrkowski,2017,98.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL713: Piotrkowski,2018,98.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL713: Piotrkowski,2019,97.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL713: Piotrkowski,2020,97.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL713: Piotrkowski,2021,97.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL713: Piotrkowski,2022,92.5,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL713: Piotrkowski,2023,91.9,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL713: Piotrkowski,2024,91.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL714: Sieradzki,2015,79.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL714: Sieradzki,2016,79.2,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL714: Sieradzki,2017,79.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL714: Sieradzki,2018,78.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL714: Sieradzki,2019,78.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL714: Sieradzki,2020,78.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL714: Sieradzki,2021,78.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL714: Sieradzki,2022,74.8,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL714: Sieradzki,2023,74.3,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL714: Sieradzki,2024,73.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL715: Skierniewicki,2015,89.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL715: Skierniewicki,2016,89.2,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL715: Skierniewicki,2017,88.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL715: Skierniewicki,2018,88.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL715: Skierniewicki,2019,88.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL715: Skierniewicki,2020,88.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL715: Skierniewicki,2021,87.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL715: Skierniewicki,2022,83.8,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL715: Skierniewicki,2023,83.1,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL715: Skierniewicki,2024,82.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL72: Świętokrzyskie,2015,107.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL72: Świętokrzyskie,2016,106.6,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL72: Świętokrzyskie,2017,106.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL72: Świętokrzyskie,2018,105.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL72: Świętokrzyskie,2019,105.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL72: Świętokrzyskie,2020,105.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL72: Świętokrzyskie,2021,104.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL72: Świętokrzyskie,2022,97.8,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL72: Świętokrzyskie,2023,97.0,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL72: Świętokrzyskie,2024,96.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL721: Kielecki,2015,152.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL721: Kielecki,2016,151.7,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL721: Kielecki,2017,151.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL721: Kielecki,2018,150.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL721: Kielecki,2019,149.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL721: Kielecki,2020,149.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL721: Kielecki,2021,149.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL721: Kielecki,2022,139.5,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL721: Kielecki,2023,138.4,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL721: Kielecki,2024,137.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL722: Sandomiersko-jędrzejowski,2015,72.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL722: Sandomiersko-jędrzejowski,2016,72.4,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL722: Sandomiersko-jędrzejowski,2017,72.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL722: Sandomiersko-jędrzejowski,2018,71.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL722: Sandomiersko-jędrzejowski,2019,71.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL722: Sandomiersko-jędrzejowski,2020,71.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL722: Sandomiersko-jędrzejowski,2021,70.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL722: Sandomiersko-jędrzejowski,2022,66.3,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL722: Sandomiersko-jędrzejowski,2023,65.6,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL722: Sandomiersko-jędrzejowski,2024,65.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL8: Makroregion wschodni,2015,85.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL8: Makroregion wschodni,2016,85.6,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL8: Makroregion wschodni,2017,85.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL8: Makroregion wschodni,2018,85.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL8: Makroregion wschodni,2019,85.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL8: Makroregion wschodni,2020,85.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL8: Makroregion wschodni,2021,84.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL8: Makroregion wschodni,2022,80.0,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL8: Makroregion wschodni,2023,79.6,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL8: Makroregion wschodni,2024,79.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL81: Lubelskie,2015,85.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL81: Lubelskie,2016,84.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL81: Lubelskie,2017,84.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL81: Lubelskie,2018,84.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL81: Lubelskie,2019,84.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL81: Lubelskie,2020,84.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL81: Lubelskie,2021,83.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL81: Lubelskie,2022,78.5,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL81: Lubelskie,2023,77.9,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL81: Lubelskie,2024,77.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL811: Bialski,2015,51.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL811: Bialski,2016,50.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL811: Bialski,2017,50.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL811: Bialski,2018,50.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL811: Bialski,2019,50.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL811: Bialski,2020,50.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL811: Bialski,2021,49.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL811: Bialski,2022,46.7,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL811: Bialski,2023,46.3,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL811: Bialski,2024,45.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL812: Chełmsko-zamojski,2015,68.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL812: Chełmsko-zamojski,2016,67.6,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL812: Chełmsko-zamojski,2017,67.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL812: Chełmsko-zamojski,2018,66.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL812: Chełmsko-zamojski,2019,66.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL812: Chełmsko-zamojski,2020,66.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL812: Chełmsko-zamojski,2021,65.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL812: Chełmsko-zamojski,2022,60.3,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL812: Chełmsko-zamojski,2023,59.7,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL812: Chełmsko-zamojski,2024,59.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL814: Lubelski,2015,169.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL814: Lubelski,2016,169.4,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL814: Lubelski,2017,169.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL814: Lubelski,2018,169.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL814: Lubelski,2019,169.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL814: Lubelski,2020,169.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL814: Lubelski,2021,169.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL814: Lubelski,2022,163.4,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL814: Lubelski,2023,163.0,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL814: Lubelski,2024,162.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL815: Puławski,2015,86.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL815: Puławski,2016,86.2,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL815: Puławski,2017,85.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL815: Puławski,2018,85.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL815: Puławski,2019,84.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL815: Puławski,2020,84.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL815: Puławski,2021,84.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL815: Puławski,2022,78.6,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL815: Puławski,2023,77.9,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL815: Puławski,2024,77.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL82: Podkarpackie,2015,117.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL82: Podkarpackie,2016,117.7,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL82: Podkarpackie,2017,117.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL82: Podkarpackie,2018,117.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL82: Podkarpackie,2019,117.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL82: Podkarpackie,2020,117.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL82: Podkarpackie,2021,117.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL82: Podkarpackie,2022,111.0,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL82: Podkarpackie,2023,110.7,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL82: Podkarpackie,2024,110.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL821: Krośnieński,2015,86.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL821: Krośnieński,2016,86.2,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL821: Krośnieński,2017,86.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL821: Krośnieński,2018,85.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL821: Krośnieński,2019,85.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL821: Krośnieński,2020,85.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL821: Krośnieński,2021,85.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL821: Krośnieński,2022,79.7,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL821: Krośnieński,2023,79.2,"ep: estimé, provisoire",
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL821: Krośnieński,2024,78.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL822: Przemyski,2015,91.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,PL822: Przemyski,2016,91.0,b: rupture de série,
